Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
MICHAUDEL,GILLES,Gastro-entérologie (activité interventionnelle),2018-12-27,CEFA-HGE,17,170000319,Libéral et salarié
MICHAUDEL,GILLES,Gastro-entérologie (activité interventionnelle),2018-12-27,CEFA-HGE,17,170780159,Libéral et salarié
MONCOUCY,Xavier,Gastro-entérologie (activité interventionnelle),2019-02-27,CEFA-HGE,33,330780479,Libéral
MOORE,Françoise,Gastro-entérologie (activité interventionnelle),2019-11-20,CEFA-HGE,64,640000410,Salarié
MORYOUSSEF,FREDERICK,Gastro-entérologie (activité interventionnelle),2020-09-24,CEFA-HGE,78,780000311,Salarié
MOULIN,Christophe,Gastro-entérologie (activité interventionnelle),2020-02-26,CEFA-HGE,38,380785956,Libéral
NAHON,Stéphane,Gastro-entérologie (activité interventionnelle),2021-07-01,CEFA-HGE,93,930000286,Salarié
NAHON,Stéphane,Gastro-entérologie (activité interventionnelle),2021-07-01,CEFA-HGE,93,930000302,Salarié
NAPOLEON,Bertrand,Gastro-entérologie (activité interventionnelle),2020-02-26,CEFA-HGE,69,690023411,Libéral
NEDELEC,PIERRE,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940300031,Libéral
NOHRA,Pascal,Gastro-entérologie (activité interventionnelle),2017-06-28,CEFA-HGE,78,950300095,Libéral et salarié
NOUSBAUM,Jean-baptiste,Gastro-entérologie (activité interventionnelle),2020-09-24,CEFA-HGE,29,290004324,Salarié
OLIVER,Jean-michel,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,31,310781505,Libéral
PALAZZO,Maxime,Gastro-entérologie (activité interventionnelle),2021-01-21,CEFA-HGE,13,130043664,Libéral
PALAZZO,Maxime,Gastro-entérologie (activité interventionnelle),2021-01-21,CEFA-HGE,13,920100039,Libéral
PAPILLON,Emmanuel,Gastro-entérologie (activité interventionnelle),2020-02-26,CEFA-HGE,38,380785956,Libéral
PARNEIX,JEAN-LUC,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,87,870000288,Libéral
PERROD,GUILLAUME,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,75,750100141,Salarié
PHELIP,GILDAS,Gastro-entérologie (activité interventionnelle),2021-05-06,CEFA-HGE,69,690780416,Libéral
PHILIP,JULIE,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310781000,Libéral
PICARD,Marianne,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,87,870000288,Libéral
PICON COSTE,Magali,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,13,130000409,Salarié
PIENKOWSKI,Patrice,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,82,820000057,Libéral
PIERRE-NICOLAS,Max,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,82,820000057,Libéral
PIGOT,François,Gastro-entérologie (activité interventionnelle),2021-07-15,CEFA-HGE,33,330000340,Salarié
PINGANNAUD,Marie pierre,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130043664,Libéral
PINGANNAUD,Marie pierre,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130785652,Libéral
PIOCHE,MATHIEU,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690781810,Salarié
POLIN,VANESSA,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,75,750150237,Salarié
PONCHON,THIERRY,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690799358,Salarié
POSPAIT,DAN,Gastro-entérologie (activité interventionnelle),2019-03-27,CEFA-HGE,75,750100232,Libéral et salarié
POTIER,Pascal,Gastro-entérologie (activité interventionnelle),2021-05-06,CEFA-HGE,45,450002613,Salarié
QUARTIER,Gilles,Gastro-entérologie (activité interventionnelle),2021-04-01,CEFA-HGE,59,590000337,Salarié
QUENEAU,Pierre-edouard,Gastro-entérologie (activité interventionnelle),2019-09-25,CEFA-HGE,69,690780655,Libéral et salarié
QUERALTO,Michel,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310000310,Salarié
QUERALTO,Michel,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310781000,Salarié
QUERALTO,Michel,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310781067,Salarié
RACINE,ANTOINE,Gastro-entérologie (activité interventionnelle),2019-02-27,CEFA-HGE,92,920300043,Libéral et salarié
RADU,BOGDAN,Gastro-entérologie (activité interventionnelle),2022-10-13,CEFA-HGE,6,60780715,Libéral
RADU,BOGDAN,Gastro-entérologie (activité interventionnelle),2022-10-13,CEFA-HGE,6,60791811,Libéral
RAHMI,GABRIEL,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,75,750803447,Salarié
RAMBAUD,Serge,Gastro-entérologie (activité interventionnelle),2022-03-31,CEFA-HGE,78,780300208,Libéral et salarié
RASSIAT,Emmanuel,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,21,210011847,Libéral
RÉBEILLÉ-BORGELLA,Delphine,Gastro-entérologie (activité interventionnelle),2020-11-26,CEFA-HGE,69,690797832,Libéral et salarié
RIEDER,DIDIER,Gastro-entérologie (activité interventionnelle),2021-12-16,CEFA-HGE,66,660780628,Libéral
RINALDI,Leslie,Gastro-entérologie (activité interventionnelle),2021-07-01,CEFA-HGE,42,420785354,Salarié
RINALDI,Yves,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130037922,Libéral
RINALDI,Yves,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130043664,Libéral
RINALDI,Yves,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130784051,Libéral
RIVORY,JEROME,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690783154,Libéral et salarié
ROBASZKIEWICZ,Michel,Gastro-entérologie (activité interventionnelle),2020-09-24,CEFA-HGE,29,290004324,Salarié
ROQUE,Isabelle,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310781000,Libéral
ROQUE,Isabelle,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310782347,Libéral
ROSA,Isabelle,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940000573,Salarié
ROSENFELD,Ludovic,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,17,170780563,Libéral
ROSENFELD,Ludovic,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,17,720000504,Libéral
ROSTAIN,FLORIAN,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690783154,Libéral et salarié
ROUANET,MARIE,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,31,310781000,Libéral
ROUILLON,Jean michel,Gastro-entérologie (activité interventionnelle),2021-04-01,CEFA-HGE,11,110780483,Libéral
ROUMEGUERE,Pauline,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780115,Libéral et salarié
ROUX,JULIA,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,750100091,Salarié
ROUX,JULIA,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940000573,Salarié
ROUX,JULIA,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940110042,Salarié
RUGET,Olivier,Gastro-entérologie (activité interventionnelle),2021-12-29,CEFA-HGE,71,710780917,Libéral
SABY-RATEL,Sylvie,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,31,310781505,Libéral et salarié
SAKR,Ziad,Gastro-entérologie (activité interventionnelle),2019-01-30,CEFA-HGE,33,330780263,Libéral
SALLOUM,JULIEN,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,87,870000288,Libéral
SALZMANN-LOVATO,Melanie,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780115,Libéral
SAMAHA,ELIA,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,75,750803447,Salarié
SANCHEZ,Jérôme,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,31,820000057,Libéral et salarié
SAURIN,JEAN-CHRISTOPHE,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690783154,Salarié
SCULO,Elodie,Gastro-entérologie (activité interventionnelle),2021-04-01,CEFA-HGE,58,580780138,Libéral
SERVAIS,LAURE,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690029160,Libéral
SERVAIS,LAURE,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690780366,Libéral
SERVAIS,LAURE,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,69,690781810,Libéral
SERVAJEAN,CECILIA,Gastro-entérologie (activité interventionnelle),2019-11-20,CEFA-HGE,13,130043664,Libéral
SIGRAND,JULIE,Gastro-entérologie (activité interventionnelle),2022-06-23,CEFA-HGE,84,840006597,Salarié
SIGUR,Nicolas,Gastro-entérologie (activité interventionnelle),2018-11-28,CEFA-HGE,31,310781000,Libéral
SIMON,JEAN-FRANCOIS,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,75,750006728,Libéral et salarié
SOMSOUK,CELINE,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940110018,Salarié
SUCIU,SEBASTIAN-MARIUS,Gastro-entérologie (activité interventionnelle),2020-10-22,CEFA-HGE,75,750150237,Libéral et salarié
SUCIU,SEBASTIAN-MARIUS,Gastro-entérologie (activité interventionnelle),2020-10-22,CEFA-HGE,75,780022737,Libéral et salarié
SUCIU,SEBASTIAN-MARIUS,Gastro-entérologie (activité interventionnelle),2020-10-22,CEFA-HGE,75,780300414,Libéral et salarié
TABOURET,TESSA,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,87,870000288,Libéral
TAIEB,Sarah,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,69,690780408,Libéral et salarié
TAIEB,Sarah,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,69,690780416,Libéral et salarié
TANNE,Florence,Gastro-entérologie (activité interventionnelle),2020-09-24,CEFA-HGE,29,290004324,Salarié
TARRERIAS,Anne-laure,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,75,750300881,Libéral
TAVAN,DAVID,Gastro-entérologie (activité interventionnelle),2019-11-20,CEFA-HGE,69,690793468,Libéral
TCHOUMAK,IRINA,Gastro-entérologie (activité interventionnelle),2022-07-21,CEFA-HGE,67,670013317,Libéral
TCHOUNDJEU,Belinda,Gastro-entérologie (activité interventionnelle),2021-05-06,CEFA-HGE,45,450002613,Salarié
TENNENBAUM,Ruth,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,78,780017976,Libéral et salarié
TENNENBAUM,Ruth,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,78,780300455,Libéral et salarié
THEVENET,Clémence,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,69,690029186,Libéral
THEVENET,Clémence,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,69,690780366,Libéral
TOCACIU,MARIA TEODORA,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,11,110000155,Libéral
TONOHOUAN,MARIE,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,6,60780590,Libéral
TOUDIC,Jean-pierre,Gastro-entérologie (activité interventionnelle),2020-11-26,CEFA-HGE,14,140000209,Libéral et salarié
TOUDIC,Jean-pierre,Gastro-entérologie (activité interventionnelle),2020-11-26,CEFA-HGE,14,140017237,Libéral et salarié
TOURLONIAS,GWENAELLE,Gastro-entérologie (activité interventionnelle),2019-07-17,CEFA-HGE,38,690780663,Libéral
VALANTIN,Vincent,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130043664,Libéral
VALANTIN,Vincent,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130785389,Libéral
VANDER EECKEN,Elise,Gastro-entérologie (activité interventionnelle),2020-02-26,CEFA-HGE,76,760780619,Libéral
VEDRENNE,Bruno,Gastro-entérologie (activité interventionnelle),2022-03-31,CEFA-HGE,68,680000494,Libéral
VERGIER,Jean françois,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780115,Libéral
VERGIER,Jean françois,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780446,Libéral
VERNET,CHLOE,Gastro-entérologie (activité interventionnelle),2022-03-31,CEFA-HGE,69,690023411,Libéral
VIDON,MATHIAS,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,94,940000573,Salarié
VIENNE,ARIANE,Gastro-entérologie (activité interventionnelle),2019-10-23,CEFA-HGE,75,750803447,Salarié
VILLAUDY,Corinne,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,69,690029186,Libéral
VILLE,ERIC,Gastro-entérologie (activité interventionnelle),2019-02-27,CEFA-HGE,2A,2A0003240,Libéral
VITTE,René-louis,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,78,780000337,Libéral et salarié
VOCHELLE,Véronique,Gastro-entérologie (activité interventionnelle),2020-12-17,CEFA-HGE,69,690780358,Libéral
VOVE,Jean paul,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780115,Libéral
WAMPACH,Anne,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,94,940000573,Salarié
WANDER,LIONEL,Gastro-entérologie (activité interventionnelle),2019-06-26,CEFA-HGE,69,690780416,Libéral et salarié
WENDEHENNE,Frédéric,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,69,690029186,Libéral
ZALAR,Alberto,Gastro-entérologie (activité interventionnelle),2019-04-24,CEFA-HGE,76,760012807,Libéral
ZAMORA,Christophe,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130043664,Libéral
ZAMORA,Christophe,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130782162,Libéral
ZAMORA,Christophe,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130783327,Libéral
