Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
MACHAUX,Philippe,Chirurgie urologique,2022-02-03,AFU,64,640780946,Libéral
MADEC,FRANCOIS-XAVIER,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
MAGNIER,ALEXANDRE,Chirurgie urologique,2021-12-16,AFU,49,490000049,Salarié
MAILLET,Frédéric,Chirurgie urologique,2021-02-18,AFU,44,440041580,Libéral
MALESPINE,Thierry,Chirurgie urologique,2019-12-18,AFU,50,500000146,Libéral
MALLET,Richard,Chirurgie urologique,2021-12-29,AFU,24,190000224,Libéral
MALLET,Richard,Chirurgie urologique,2021-12-29,AFU,24,240000190,Libéral
MALLICK,Stephane,Chirurgie urologique,2020-02-26,AFU,83,830100459,Libéral
MANDOSSE,Pascal,Chirurgie urologique,2019-12-18,AFU,83,830100327,Libéral
MANDOSSE,Pascal,Chirurgie urologique,2019-12-18,AFU,83,830100418,Libéral
MARC,Bernard,Chirurgie urologique,2018-12-27,AFU,34,340000033,Libéral et salarié
MARC,Bernard,Chirurgie urologique,2018-12-27,AFU,34,340015965,Libéral et salarié
MARC,Bernard,Chirurgie urologique,2018-12-27,AFU,34,340780113,Libéral et salarié
MARCONNET,Louis,Chirurgie urologique,2020-11-26,AFU,44,440002020,Libéral
MARIE,LAURENT,Chirurgie urologique,2021-04-01,AFU,75,750300121,Libéral
MARTIN,FRANCOIS,Chirurgie urologique,2021-12-16,AFU,17,170780563,Libéral
MARTIN,Mael,Chirurgie urologique,2022-06-23,AFU,83,830100103,Libéral
MARTIN,Mael,Chirurgie urologique,2022-06-23,AFU,83,830100434,Libéral
MARTINACHE,GUILLAUME,Chirurgie urologique,2021-12-16,AFU,95,950807982,Libéral
MARTINACHE,PIERRE-ROBERT,Chirurgie urologique,2021-12-16,AFU,95,950807982,Libéral
MASSON-LECOMTE,ALEXANDRA,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
MASSON-LECOMTE,ALEXANDRA,Chirurgie urologique,2021-11-25,AFU,75,750712184,Salarié
MAY,ALEXANDRE,Chirurgie urologique,2022-03-31,AFU,37,370000051,Libéral
MAY,ALEXANDRE,Chirurgie urologique,2022-03-31,AFU,37,370007569,Libéral
MENUT,Philippe,Chirurgie urologique,2022-02-03,AFU,22,220000111,Libéral
MERIA,PAUL,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
MERIGOT DE TREIGNY,OLIVIER,Chirurgie urologique,2019-12-26,AFU,31,310781000,Libéral
MESSAOUDI,AMINE,Chirurgie urologique,2022-06-23,AFU,68,680000684,Salarié
MESSAOUDI,RABAH,Chirurgie urologique,2018-11-28,AFU,77,770000297,Libéral
MESSAOUDI,RABAH,Chirurgie urologique,2018-11-28,AFU,77,770300283,Libéral
METES,Ovidiu,Chirurgie urologique,2021-07-01,AFU,29,290000025,Salarié
METES,Ovidiu,Chirurgie urologique,2021-07-01,AFU,29,290000066,Salarié
METES,Ovidiu,Chirurgie urologique,2021-07-01,AFU,29,290000785,Salarié
MEUNIER,MATTHIAS,Chirurgie urologique,2021-07-01,AFU,78,780000287,Salarié
MEUNIER,MATTHIAS,Chirurgie urologique,2021-07-01,AFU,78,780110011,Salarié
MEUNIER,MATTHIAS,Chirurgie urologique,2021-07-01,AFU,78,920000650,Salarié
MEYER,François,Chirurgie urologique,2020-12-29,AFU,75,750300360,Libéral
MICHEL,Alain ,Chirurgie urologique,2019-12-18,AFU,38,380785956,Libéral
MIKAELIAN,Jean-charles,Chirurgie urologique,2020-07-16,AFU,91,750803447,Libéral et salarié
MIKAELIAN,Jean-charles,Chirurgie urologique,2020-07-16,AFU,91,910300219,Libéral et salarié
MIKAELIAN,Jean-charles,Chirurgie urologique,2020-07-16,AFU,91,920300043,Libéral et salarié
MILCENT,Stéphane,Chirurgie urologique,2020-09-24,AFU,17,170780613,Libéral
MILCENT,Stéphane,Chirurgie urologique,2020-09-24,AFU,17,170780662,Libéral
MILITARU,SORIN-LEONARD,Chirurgie urologique,2021-07-15,AFU,57,570000349,Salarié
MOALIC,Ronan,Chirurgie urologique,2019-12-18,AFU,38,380785956,Libéral
MOHAMED DIB SLEIMAN,WALID,Chirurgie urologique,,AFU,95,950000364,Salarié
MOLLIER,SERGE,Chirurgie urologique,2019-12-18,AFU,38,380785956,Libéral
MONDET,Fabrice,Chirurgie urologique,2020-07-16,AFU,5,50000090,Libéral
MONGIAT-ARTUS,PIERRE,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
MONLEON,LAURE,Chirurgie urologique,2020-01-22,AFU,33,330780115,Libéral
MONLEON,LAURE,Chirurgie urologique,2020-01-22,AFU,33,330780511,Libéral
MONLEON,LAURE,Chirurgie urologique,2020-01-22,AFU,33,330781402,Libéral
MONTETE,Philippe,Chirurgie urologique,2021-02-18,AFU,95,950300095,Libéral et salarié
MONTETE,Philippe,Chirurgie urologique,2021-02-18,AFU,95,950300277,Libéral et salarié
MONTETE,Philippe,Chirurgie urologique,2021-02-18,AFU,95,950300364,Libéral et salarié
MOULINIER,Franck,Chirurgie urologique,2020-11-26,AFU,60,600100754,Libéral
MOULY,PATRICK,Chirurgie urologique,2019-12-26,AFU,31,310781000,Libéral
MOULY,PATRICK,Chirurgie urologique,2019-12-26,AFU,31,310788880,Libéral
MOUTON,Damien,Chirurgie urologique,2019-12-26,AFU,59,590780383,Libéral
MOUZIN,MARC,Chirurgie urologique,2021-12-29,AFU,24,240000596,Libéral
MOZER,PIERRE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
MÜLLER,Brice,Chirurgie urologique,2021-02-18,AFU,44,440041580,Libéral
MULLER,GUILLAUME,Chirurgie urologique,2022-06-23,AFU,49,490002037,Libéral
MUNIER,PIERRE,Chirurgie urologique,2022-06-23,AFU,83,830000022,Libéral
MUNIER,PIERRE,Chirurgie urologique,2022-06-23,AFU,83,830000196,Libéral
NABOLSI,Samer,Chirurgie urologique,2020-11-26,AFU,19,190000026,Libéral et salarié
NAHON,Olivier,Chirurgie urologique,2021-11-25,AFU,75,750300915,Libéral
NAVARRA,STEPHANE,Chirurgie urologique,2022-09-22,AFU,76,760025312,Libéral
NEDELEC,MATHILDE,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
NEUZILLET,Yann,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
NGUYEN,NHAN KIEN,Chirurgie urologique,2019-12-26,AFU,31,310000492,Libéral
NORMAND,Guillaume,Chirurgie urologique,2021-10-21,AFU,65,650002579,Libéral
ORTEGA,JEAN CLAUDE,Chirurgie urologique,2021-07-01,AFU,6,60780491,Libéral
OUAKIL,Erik,Chirurgie urologique,2018-10-24,AFU,91,750300360,Libéral
OUAKIL,Erik,Chirurgie urologique,2018-10-24,AFU,91,910805357,Libéral
OUZZANE,ADIL,Chirurgie urologique,2021-11-25,AFU,89,890002389,Libéral
PAGES,Arnaud,Chirurgie urologique,2021-05-27,AFU,7,70780424,Libéral
PAGES,Arnaud,Chirurgie urologique,2021-05-27,AFU,7,260006267,Libéral
PALAMARA,CORINNE,Chirurgie urologique,2022-04-28,AFU,33,330780115,Libéral
PALAMARA,CORINNE,Chirurgie urologique,2022-04-28,AFU,33,330780511,Libéral
PALAMARA,CORINNE,Chirurgie urologique,2022-04-28,AFU,33,330781402,Libéral
PAMELA,ADRIEN,Chirurgie urologique,2021-07-01,AFU,29,290000025,Libéral et salarié
PAMELA,ADRIEN,Chirurgie urologique,2021-07-01,AFU,29,290000181,Libéral et salarié
PARMON,EDOUARD,Chirurgie urologique,2022-09-22,AFU,18,180000010,Salarié
PARMON,EDOUARD,Chirurgie urologique,2022-09-22,AFU,18,760805770,Salarié
PARRA,JEROME,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
PASQUIER,Geoffroy,Chirurgie urologique,2022-09-22,AFU,76,760780627,Libéral
PASTICIER,Gilles,Chirurgie urologique,2019-12-26,AFU,33,330000076,Libéral
PASTICIER,Gilles,Chirurgie urologique,2019-12-26,AFU,33,330780511,Libéral
PASTICIER,Gilles,Chirurgie urologique,2019-12-26,AFU,33,330781360,Libéral
PASTICIER,Gilles,Chirurgie urologique,2019-12-26,AFU,33,330781402,Libéral
PAULHAC,PASCAL,Chirurgie urologique,2021-01-21,AFU,87,870000411,Libéral
PAVARD,Dominique,Chirurgie urologique,2018-10-24,AFU,76,760780510,Libéral
PEDRON,Philippe,Chirurgie urologique,2022-10-13,AFU,93,930300595,Libéral
PERRAUD,Yves,Chirurgie urologique,2018-12-27,AFU,42,420011413,Libéral
PETTENATI,CAROLINE,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
PFEIFER,Patrice,Chirurgie urologique,2022-03-31,AFU,87,870000288,Libéral
PHE,VERONIQUE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
PINAR,UGO,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
PLOUSSARD,GUILLAUME,Chirurgie urologique,2020-07-16,AFU,31,310780101,Libéral et salarié
POGU,Bertrand,Chirurgie urologique,2019-12-18,AFU,51,510000169,Libéral et salarié
POGU,Bertrand,Chirurgie urologique,2019-12-18,AFU,51,510000250,Libéral et salarié
POPELIN,MARIE-BERENICE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
PRADER,ROMAIN,Chirurgie urologique,2021-07-01,AFU,6,60780491,Libéral
PRUNEL,Paul,Chirurgie urologique,2019-01-30,AFU,53,290000025,Libéral
PRUNEL,Paul,Chirurgie urologique,2019-01-30,AFU,53,530031962,Libéral
PRUNET,Denis,Chirurgie urologique,2020-09-24,AFU,17,170780563,Libéral
QUENNEVILLE,VINCENT,Chirurgie urologique,2021-12-16,AFU,92,920300191,Libéral
RAMMAL,ADHAM,Chirurgie urologique,2021-12-29,AFU,45,450002613,Libéral et salarié
REBIBO,JOHN-DAVID,Chirurgie urologique,2022-06-23,AFU,94,940008139,Libéral
RIVIÈRE,Adrien,Chirurgie urologique,2021-11-25,AFU,89,890002389,Libéral
RIVIERE,PHILIPPE,Chirurgie urologique,2020-02-26,AFU,83,830100459,Libéral
ROBIN,HUMPHREY,Chirurgie urologique,2022-11-17,AFU,17,170000038,Salarié
ROBIN,HUMPHREY,Chirurgie urologique,2022-11-17,AFU,17,170780175,Salarié
ROBIN,HUMPHREY,Chirurgie urologique,2022-11-17,AFU,17,170783146,Salarié
ROD,XAVIER,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
RODDE,Philippe,Chirurgie urologique,2021-01-21,AFU,28,280000084,Libéral et salarié
RODDE,Philippe,Chirurgie urologique,2021-01-21,AFU,28,280505777,Libéral et salarié
ROLLAND,Emmanuel,Chirurgie urologique,2021-07-15,AFU,81,810101170,Libéral
ROLLIN,GAUTIER,Chirurgie urologique,2019-12-26,AFU,31,310000492,Libéral
ROMAIN,JULIE,Chirurgie urologique,2022-10-13,AFU,47,470014069,Libéral
ROMAIN,JULIE,Chirurgie urologique,2022-10-13,AFU,47,820000040,Libéral
ROUPRET,MORGAN,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
ROUSSEAU,Thierry,Chirurgie urologique,2022-06-23,AFU,44,440000487,Libéral
ROUSSEL,Gauthier,Chirurgie urologique,2022-03-31,AFU,59,590008041,Libéral
ROUSSEL,Gauthier,Chirurgie urologique,2022-03-31,AFU,59,590813382,Libéral
ROUVELLAT-TERRADE,PHILIPPE,Chirurgie urologique,2018-10-24,AFU,31,310000112,Libéral
RUDELLE,Emmanuel,Chirurgie urologique,2022-11-17,AFU,17,170000095,Salarié
RUDELLE,Emmanuel,Chirurgie urologique,2022-11-17,AFU,17,170000103,Salarié
RUGGIERO,MARINA-AGATHE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
SALIN,Ambroise,Chirurgie urologique,2021-12-16,AFU,31,310026927,Libéral
SALIN,Ambroise,Chirurgie urologique,2021-12-16,AFU,31,310780101,Libéral
SALOME,Franck,Chirurgie urologique,2018-10-24,AFU,87,870000288,Libéral
SALOME,Franck,Chirurgie urologique,2018-10-24,AFU,87,870000429,Libéral
SANSON,SYLVAIN,Chirurgie urologique,2020-01-22,AFU,82,820000057,Libéral et salarié
SAPORTA,Francois,Chirurgie urologique,2022-04-28,AFU,75,920000650,Libéral
SAPORTA,Francois,Chirurgie urologique,2022-04-28,AFU,75,920300415,Libéral
SAPORTA,Francois,Chirurgie urologique,2022-04-28,AFU,75,920300837,Libéral
SARRADIN,MAXENCE,Chirurgie urologique,2022-06-23,AFU,79,790000087,Salarié
SARRADIN,MAXENCE,Chirurgie urologique,2022-06-23,AFU,79,790007306,Salarié
SAUTY,LOUIS,Chirurgie urologique,2022-06-23,AFU,56,560002933,Salarié
SAVAREUX,Laurent,Chirurgie urologique,2022-06-23,AFU,63,630781839,Libéral
SCHNEIDER,Marc,Chirurgie urologique,2022-06-23,AFU,68,680000684,Libéral et salarié
SEGUIN,PHILIPPE,Chirurgie urologique,2019-12-26,AFU,31,310781505,Libéral
SICHEZ,PIERRE-CLEMENT,Chirurgie urologique,2021-11-25,AFU,13,130002165,Salarié
SIMON,Pascal,Chirurgie urologique,2022-06-23,AFU,56,560002933,Salarié
SUBERVILLE,Michel,Chirurgie urologique,2020-12-29,AFU,19,190000091,Libéral
SUBERVILLE,Michel,Chirurgie urologique,2020-12-29,AFU,19,190000257,Libéral
SUSPERREGUI,Jocelyn,Chirurgie urologique,2020-01-22,AFU,33,330000316,Libéral
SUSPERREGUI,Jocelyn,Chirurgie urologique,2020-01-22,AFU,33,330780115,Libéral
SUSPERREGUI,Jocelyn,Chirurgie urologique,2020-01-22,AFU,33,330781402,Libéral
SYLVESTRE,Ségolène,Chirurgie urologique,2021-07-15,AFU,81,810101170,Libéral
TABOURIN,THOMAS,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
TAHAN,Hussein,Chirurgie urologique,2022-04-28,AFU,14,140016759,Libéral
TAHAN,Hussein,Chirurgie urologique,2022-04-28,AFU,14,610780199,Libéral
TAJJOUR,MAZEN,Chirurgie urologique,2021-07-15,AFU,2,20000253,Libéral et salarié
TAJJOUR,MAZEN,Chirurgie urologique,2021-07-15,AFU,2,20000535,Libéral et salarié
TAJJOUR,MAZEN,Chirurgie urologique,2021-07-15,AFU,2,20004495,Libéral et salarié
TAMARELLE,BLANDINE,Chirurgie urologique,2022-09-22,AFU,76,760780627,Libéral
TANNEAU,YVES,Chirurgie urologique,2021-10-21,AFU,65,650002579,Libéral
TARIEL,Edouard,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
TARIEL,Edouard,Chirurgie urologique,2022-02-03,AFU,35,500000500,Libéral
TERRASA,JEAN-BAPTISTE,Chirurgie urologique,2021-12-16,AFU,13,130000599,Libéral
TERRASA,JEAN-BAPTISTE,Chirurgie urologique,2021-12-16,AFU,13,130782147,Libéral
TERRASA,JEAN-BAPTISTE,Chirurgie urologique,2021-12-16,AFU,13,130785389,Libéral
TERRASA,JEAN-BAPTISTE,Chirurgie urologique,2021-12-16,AFU,13,130785652,Libéral
THENOT,Pascal,Chirurgie urologique,2018-10-24,AFU,77,770300010,Libéral
THIBAULT,FREDERIC,Chirurgie urologique,2022-06-23,AFU,94,940300270,Libéral
THILLOU,DAMIEN,Chirurgie urologique,2022-11-17,AFU,17,170000095,Salarié
THILLOU,DAMIEN,Chirurgie urologique,2022-11-17,AFU,17,170000103,Salarié
THOMAS,Laurent,Chirurgie urologique,2021-12-16,AFU,95,950300202,Libéral
THOMAS,Laurent,Chirurgie urologique,2021-12-16,AFU,95,950807982,Libéral
TOLLON,Christophe,Chirurgie urologique,2020-07-16,AFU,31,310026927,Libéral
TOLLON,Christophe,Chirurgie urologique,2020-07-16,AFU,31,310780101,Libéral
TOURNEUR,Gérald,Chirurgie urologique,2022-03-31,AFU,80,800000028,Libéral et salarié
TURCANU,PETRE ADRIAN,Chirurgie urologique,2021-07-15,AFU,57,570000349,Salarié
VAESSEN,CHRISTOPHE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
VAILLANT,JEAN-LUC,Chirurgie urologique,2020-04-01,AFU,83,830100251,Libéral
VAILLANT,JEAN-LUC,Chirurgie urologique,2020-04-01,AFU,83,830100319,Libéral
VAILLANT,JEAN-LUC,Chirurgie urologique,2020-04-01,AFU,83,830100459,Libéral
VALLEE,MAXIME,Chirurgie urologique,2022-07-21,AFU,86,860780980,Salarié
VALLIER,CEDRIC,Chirurgie urologique,2019-12-18,AFU,83,830100327,Libéral
VAN HOVE,ANTOINE,Chirurgie urologique,2021-11-25,AFU,13,130043664,Libéral
VANALDERWERELT,VICTOR,Chirurgie urologique,2022-09-22,AFU,92,370000481,Salarié
VANALDERWERELT,VICTOR,Chirurgie urologique,2022-09-22,AFU,92,370000861,Salarié
VANALDERWERELT,VICTOR,Chirurgie urologique,2022-09-22,AFU,92,920000650,Salarié
VANDWALLE,JEROME,Chirurgie urologique,2020-01-22,AFU,82,820000057,Libéral et salarié
VANEGAS MERINO,Juan pablo,Chirurgie urologique,2021-05-06,AFU,28,280000084,Libéral et salarié
VANEGAS MERINO,Juan pablo,Chirurgie urologique,2021-05-06,AFU,28,280505777,Libéral et salarié
VANPOULLE,Jean-philippe,Chirurgie urologique,2020-04-01,AFU,59,590781563,Libéral et salarié
VARDI,ADAM,Chirurgie urologique,2020-12-29,AFU,92,750000655,Libéral et salarié
VARDI,ADAM,Chirurgie urologique,2020-12-29,AFU,92,780300208,Libéral et salarié
VASSE,NICOLAS,Chirurgie urologique,2021-10-21,AFU,65,650002579,Libéral
VAVDIN,Frederic,Chirurgie urologique,2019-09-25,AFU,11,110780483,Libéral
VAYLEUX,Bertrand,Chirurgie urologique,2021-07-15,AFU,81,810000034,Libéral
VAZEUX,Hugues,Chirurgie urologique,2019-06-26,AFU,77,770300275,Libéral et salarié
VAZEUX,Hugues,Chirurgie urologique,2019-06-26,AFU,77,770808624,Libéral et salarié
VERGNOLLES,Marc,Chirurgie urologique,2022-02-03,AFU,64,640012209,Libéral
VERGNOLLES,Marc,Chirurgie urologique,2022-02-03,AFU,64,640780433,Libéral
VIALE,Stephane,Chirurgie urologique,2019-09-25,AFU,11,110000023,Libéral et salarié
VIALE,Stephane,Chirurgie urologique,2019-09-25,AFU,11,110780483,Libéral et salarié
VIART,LUDOVIC,Chirurgie urologique,2020-01-22,AFU,82,820000057,Libéral et salarié
VIDART,ADRIEN,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
VIGOUROUX,Vincent,Chirurgie urologique,2021-05-27,AFU,33,330780479,Libéral
VINCENDEAU-RECOQUILLON,SEBASTIEN,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
VINCENDEAU-RECOQUILLON,SEBASTIEN,Chirurgie urologique,2022-02-03,AFU,35,500000146,Libéral
VOGT,Benoît,Chirurgie urologique,2018-10-24,AFU,41,410000202,Libéral
VUICHOUD,CAMILLE,Chirurgie urologique,2021-11-25,AFU,94,940120017,Salarié
WAGNER,Bernd,Chirurgie urologique,2020-10-22,AFU,67,670780386,Libéral
WEBER,OLIVIER,Chirurgie urologique,2022-07-21,AFU,85,850000118,Libéral
WEBER,OLIVIER,Chirurgie urologique,2022-07-21,AFU,85,850000134,Libéral
WEBER,OLIVIER,Chirurgie urologique,2022-07-21,AFU,85,850013244,Libéral
WETZEL,Olivier,Chirurgie urologique,2021-10-21,AFU,44,440000461,Libéral
YE,HAIXIA,Chirurgie urologique,2022-09-22,AFU,95,950000364,Salarié
YONNEAU,LAURENT,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
YOUNES,Elia,Chirurgie urologique,2022-10-13,AFU,78,780000287,Libéral et salarié
YOUNES,Elia,Chirurgie urologique,2022-10-13,AFU,78,EJC780001,Libéral et salarié
