Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
DEVAUX,Philippe,Chirurgie viscérale et digestive,2021-09-23,FCVD,66,660790387,Libéral
DEVAUX,THIBAULT,Chirurgie orthopédique et traumatologie,2021-01-21,ORTHORISQ,62,620100099,Libéral
DEVECIOGLU,Muhamet,Chirurgie vasculaire,2022-02-03,VASCURISQ,88,880788591,Libéral
DEVILLEPOIX,CATHERINE,"Chirurgie maxillo-faciale et stomatologie , Chirurgie maxillo-faciale , Stomatologie (activité chirurgicale)",2019-09-25,MAXILLORISQ,92,920000973,Libéral
DEVILLIERS,Jean-luc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,45,450000229,Libéral
DEVINE,NATHALIE,Radiologie et Imagerie médical,2020-10-22,ODPC-RIM,75,750300154,Libéral
DEVINS,Claude olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-10-13,GYNERISQ,35,3500000XX,Libéral
DEVOLDERE,Kurd,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,59,590006870,Libéral
DEVRED,MARIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,974,970421038,Libéral et salarié
DEWANDELEER,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-04-01,GYNERISQ,62,620101311,Libéral
DEWANDELEER,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-04-01,GYNERISQ,62,620118513,Libéral
DEYAERT,Michael,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-10-21,CFAR,84,840000400,Libéral
DÉZALY,Charles,Chirurgie orthopédique et traumatologie,2018-12-27,ORTHORISQ,31,310788799,Libéral
DÉZALY,Charles,Chirurgie orthopédique et traumatologie,2018-12-27,ORTHORISQ,31,650784218,Libéral
DHAINAUT-SPEYER,Caroline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,95,950300277,Libéral
DHALLUIN,Gauthier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-07-15,GYNERISQ,16,160013207,Libéral
DHAUSSY,Philippe,"Chirurgie maxillo-faciale et stomatologie , Chirurgie maxillo-faciale , Stomatologie (activité chirurgicale)",2019-02-27,MAXILLORISQ,59,590813382,Libéral et salarié
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,300000015,Libéral
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,300780038,Libéral
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,340000272,Libéral
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,340780634,Libéral
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,340780642,Libéral
DHENIN,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,34,340798800,Libéral
DHONT,Franck,"Chirurgie plastique, reconstructrice et esthétique",2020-12-29,PLASTIRISQ,21,210780789,Libéral
DHONT,Franck,"Chirurgie plastique, reconstructrice et esthétique",2020-12-29,PLASTIRISQ,21,210987657,Libéral
DI BARI,ANNALISA,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-04-28,CFAR,06,060780756,Libéral
DI CAPUA,Elisa,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-01-21,GYNERISQ,06,060780715,Libéral
DI CAPUA,Elisa,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-01-21,GYNERISQ,06,300000031,Libéral
DI IORIO,ALEXANDRE,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,84,840000640,Libéral
DI MAURO,Pascal,Chirurgie vasculaire,2021-09-23,VASCURISQ,13,130782071,Libéral
DI MAURO,Pascal,Chirurgie vasculaire,2021-09-23,VASCURISQ,13,130782162,Libéral
DI MAURO,Pascal,Chirurgie vasculaire,2021-09-23,VASCURISQ,13,130782675,Libéral
DI MAURO,Pascal,Chirurgie vasculaire,2021-09-23,VASCURISQ,13,130810740,Libéral
DI RUGGIERO,FLORENCE,Radiologie et Imagerie médical,2021-05-06,ODPC-RIM,34,340798081,Libéral
DI SCHINO,Marion,Chirurgie orthopédique et traumatologie,2018-11-28,ORTHORISQ,30,300780152,Libéral
DIA,OUMAR,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-10-13,GYNERISQ,972,970200168,Libéral
DIA,OUMAR,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-10-13,GYNERISQ,972,970202313,Libéral
DIAB,Camille,Chirurgie thoracique et cardio-vasculaire,2021-12-29,SFCTCV,69,690793468,Libéral
DIAB,Mahmoud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-11-25,GYNERISQ,91,910000272,Libéral et salarié
DIABIRA,Sylma,Neurochirurgie,2018-10-24,Collège de Neurochirurgie,35,350000121,Libéral
DIABIRA,Sylma,Neurochirurgie,2018-10-24,Collège de Neurochirurgie,35,760780205,Libéral
DIAGNE,Bara,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-11-25,CFAR,92,920300415,Libéral
DIARD,Nicolas,Chirurgie vasculaire,2021-11-25,VASCURISQ,24,240000190,Libéral et salarié
DIAW,Yaya abdoul,Chirurgie infantile,2019-10-23,OA CHIRPED,91,910300359,Libéral
DIAW,Yaya abdoul,Chirurgie infantile,2019-10-23,OA CHIRPED,91,910805357,Libéral
DIAZ,Alain,Neurochirurgie,2019-09-25,Collège de Neurochirurgie,66,660780719,Libéral
DIB,Choukry,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,75,750300766,Libéral
DIB,Choukry,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,75,920300365,Libéral
DIB,Choukry,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,75,930300553,Libéral
DIDAILLER,Philippe,Chirurgie orthopédique et traumatologie,2020-12-17,ORTHORISQ,71,710781824,Libéral
DIDELOT,Stéphane,Chirurgie orthopédique et traumatologie,2022-04-28,ORTHORISQ,34,340780675,Libéral
DIDIA,ANGAMAN,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-04-01,GYNERISQ,47,470001660,Salarié
DIDIER,ROMAIN,Cardiologie (activité interventionnelle),2021-05-06,Cardiorisq - ODP2C,29,290000017,Libéral et salarié
DIDNEE,ANNE-SOPHIE,Chirurgie viscérale et digestive,2020-10-22,FCVD,16,160013207,Libéral
DIELEMAN,PAUL,Chirurgie vasculaire,2022-10-13,VASCURISQ,43,430000117,Libéral et salarié
DIESINGER,Yann,Chirurgie orthopédique et traumatologie,2020-12-17,ORTHORISQ,67,670780378,Libéral
DIGNE,FRANCK,Cardiologie (activité interventionnelle),2021-10-21,Cardiorisq - ODP2C,93,930300645,Libéral
DILEON,Sylvain,Chirurgie viscérale et digestive,2018-11-28,FCVD,84,840000400,Libéral
DILLMANN,Jean-claude,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2017-12-27,GYNERISQ,67,670780212,Libéral
DIMA,CHARLES-EMMANUEL,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-12-16,CFAR,49,490014909,Libéral
DIMECH,Christophe,Chirurgie orthopédique et traumatologie,2021-07-01,ORTHORISQ,61,610780454,Libéral
DIMITRIU,Carla,Chirurgie infantile,2015-04-22,OA CHIRPED,78,780000311,Libéral et salarié
DIMITRIU,Carla,Chirurgie infantile,2015-04-22,OA CHIRPED,78,780300208,Libéral et salarié
DIMITRIU,Christian,Neurochirurgie,2019-10-23,Collège de Neurochirurgie,,750120016,Médecin militaire
DIMITRIU,Christian,Neurochirurgie,2019-10-23,Collège de Neurochirurgie,,920120011,Médecin militaire
DING,JULIETTE,Radiologie et Imagerie médical,2021-04-01,ODPC-RIM,59,590797353,Libéral
DINH,Antonio,Chirurgie orthopédique et traumatologie,2021-09-23,ORTHORISQ,94,770300176,Libéral
DINH,Antonio,Chirurgie orthopédique et traumatologie,2021-09-23,ORTHORISQ,94,940300031,Libéral
DIOT,Bernard,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-06-26,CFAR,44,440000800,Libéral
DIOT,Bernard,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-06-26,CFAR,44,440033819,Libéral
DIRRENBERGER,BASTIEN,Gastro-entérologie (activité interventionnelle),2022-07-21,CEFA-HGE,67,670013317,Libéral
DIVINE,PIERRE,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,78,780300414,Libéral et salarié
DIVINE,PIERRE,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,78,920100021,Libéral et salarié
DIVRY,Véronique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-10-21,GYNERISQ,69,690041124,Libéral
DIVRY,Véronique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-10-21,GYNERISQ,69,690782834,Libéral
DIXNEUF,Benoit,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-09-23,GYNERISQ,68,680000320,Libéral
DJERBI,ISKANDER,Chirurgie orthopédique et traumatologie,2019-05-22,ORTHORISQ,31,310780283,Libéral
DJERMAG,Yves,Chirurgie orthopédique et traumatologie,2022-04-28,ORTHORISQ,91,910805357,Libéral
DJEUDJI,FILBERT,Chirurgie viscérale et digestive,2019-09-25,FCVD,62,140018730,Libéral
DJEUDJI,FILBERT,Chirurgie viscérale et digestive,2019-09-25,FCVD,62,620100487,Libéral
DJEUDJI,FILBERT,Chirurgie viscérale et digestive,2019-09-25,FCVD,62,620116046,Libéral
DJEZZAR-HOMO,Aurélie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-01-22,GYNERISQ,86,860780568,Libéral
DO,Laurent,Neurochirurgie,2021-01-21,Collège de Neurochirurgie,971,970100442,Salarié
DO TRINH,Phi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,34,340780683,Libéral
DOBREMEZ,ERIC,Chirurgie infantile,2020-07-16,OA CHIRPED,33,330781196,Libéral et salarié
DOBREMEZ,ERIC,Chirurgie infantile,2020-07-16,OA CHIRPED,33,330781360,Libéral et salarié
DOGHMI,Mustapha,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-02-03,CFAR,63,630780211,Libéral
DOHIN,Bruno,Chirurgie orthopédique et traumatologie,2022-10-13,ORTHORISQ,42,420785354,Salarié
DOISY,Vincent,Chirurgie thoracique et cardio-vasculaire,2018-10-24,SFCTCV,69,690782834,Libéral
DOLEAC,PHILIPPE,Chirurgie orthopédique et traumatologie,2022-07-21,ORTHORISQ,02,020000261,Libéral et salarié
DOLON,Jean pierre ,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,38,380780130,Libéral
DOMINE,STEPHANIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,93,930300116,Libéral
DOMINGUEZ,JOAQUIN,Chirurgie vasculaire,2019-06-26,VASCURISQ,93,210987558,Libéral
DOMINGUEZ,JOAQUIN,Chirurgie vasculaire,2019-06-26,VASCURISQ,93,930300645,Libéral
DOMINGUEZ-BEAUTELL,Alberto,Chirurgie urologique,2021-07-01,AFU,06,060780491,Libéral
DOMINICI,Jacques,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-11-28,GYNERISQ,69,690022959,Libéral
DOMINICI,PHILIPPE,Gastro-entérologie (activité interventionnelle),2020-01-22,CEFA-HGE,13,130043664,Libéral
DOMMESENT,Damien,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,22,220022800,Libéral
DONAT,ALEXIS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,57,570001982,Salarié
DONAT,ALEXIS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,57,570026682,Salarié
DONCK,Marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-09-20,GYNERISQ,33,330780503,Libéral
DONCK,Marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-09-20,GYNERISQ,33,330780537,Libéral
DONNAINT,Alain,Chirurgie urologique,2022-06-23,AFU,79,790000087,Salarié
DONNEAUD,Bernard,Chirurgie orthopédique et traumatologie,2021-12-29,ORTHORISQ,62,620118513,Libéral
DONNETTE,FRANCOIS-XAVIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-12-29,CFAR,34,340015502,Libéral
DONON,LAURENCE,Chirurgie urologique,2022-02-03,AFU,64,640018206,Libéral
DORDAIN,Franck,Chirurgie orthopédique et traumatologie,2021-12-16,ORTHORISQ,14,140017237,Libéral
DOREZ,Francis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-04-01,GYNERISQ,26,070780424,Libéral
DORIDOT,Virginie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,63,630780211,Libéral
DORIN,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,91,910300219,Libéral
DORIS,Jean yves,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-02-03,CFAR,76,760921809,Libéral
DORMONT,DIDIER,Radiologie et Imagerie médical,2022-03-31,ODPC-RIM,75,750100125,Salarié
DORNER-BRACQ,Anne-sophie,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-09-25,CFAR,17,170780563,Libéral
DORY-LAUTREC,PHILIPPE,Radiologie et Imagerie médical,2022-02-03,ODPC-RIM,13,130043664,Libéral et salarié
DOSSEH,Gérard,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2016-04-13,CFAR,29,290000728,Libéral
DOSSEH,Gérard,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2016-04-13,CFAR,29,290019777,Libéral
DOTZIS,Anthony,Chirurgie orthopédique et traumatologie,2018-07-18,ORTHORISQ,87,870000288,Libéral
DOTZIS,Anthony,Chirurgie orthopédique et traumatologie,2018-07-18,ORTHORISQ,87,870000429,Libéral
DOUARD,RICHARD,Chirurgie viscérale et digestive,2021-11-25,FCVD,75,750300766,Libéral
DOUARD,RICHARD,Chirurgie viscérale et digestive,2021-11-25,FCVD,75,750803447,Libéral
DOUARD,RICHARD,Chirurgie viscérale et digestive,2021-11-25,FCVD,75,920300753,Libéral
DOUARD,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,75,750100166,Libéral et salarié
DOUARD,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,75,750300840,Libéral et salarié
DOUARD,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,75,920300712,Libéral et salarié
DOUAY-HAUSER,NATHALIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-02-03,GYNERISQ,92,750300840,Libéral et salarié
DOUAY-HAUSER,NATHALIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-02-03,GYNERISQ,92,750803447,Libéral et salarié
DOUAY-HAUSER,NATHALIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-02-03,GYNERISQ,92,920300191,Libéral et salarié
DOUAY-HAUSER,NATHALIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-02-03,GYNERISQ,92,920300761,Libéral et salarié
DOUEK,PHILIPPE,Radiologie et Imagerie médical,2022-03-31,ODPC-RIM,69,690784186,Salarié
DOUET,Nathalie,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,77,770300143,Libéral
DOUET,Nathalie,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,77,770300283,Libéral
DOUMALI,AMINE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-10-24,CFAR,31,310026083,Libéral
DOUPEUX,LUC,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-12-18,CFAR,73,730004298,Libéral
DOURY,Lionel,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,25,250000270,Libéral
DOUSSET,Bertrand,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-12-18,CFAR,49,490002037,Libéral
DOUSSON,DIDIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-12-18,CFAR,73,730004298,Libéral
DOVE,JACQUES,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,72,720000231,Libéral
DRAIN,ANTOINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-06-26,GYNERISQ,59,590780268,Libéral
DRAIN,ANTOINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-06-26,GYNERISQ,59,590780383,Libéral
DRAIN,ANTOINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-06-26,GYNERISQ,59,590782165,Libéral
DRAIN,Olivier,Chirurgie orthopédique et traumatologie,2021-05-06,ORTHORISQ,75,750300774,Libéral
DRAIN,Olivier,Chirurgie orthopédique et traumatologie,2021-05-06,ORTHORISQ,75,750300857,Libéral
DRAIN,Olivier,Chirurgie orthopédique et traumatologie,2021-05-06,ORTHORISQ,75,930000492,Libéral
DRAIN,Olivier,Chirurgie orthopédique et traumatologie,2021-05-06,ORTHORISQ,75,930300264,Libéral
DRAN,Grégory,Neurochirurgie,2022-10-13,Collège de Neurochirurgie,34,340015502,Libéral
DRAY,Charles,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-05-27,GYNERISQ,75,750300840,Libéral
DRESE,Christian,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-12-27,CFAR,83,830100459,Libéral
DREVON,Julien,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-06-23,CFAR,38,380786442,Libéral
DREYFUS,JEAN MICHEL,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-11-28,GYNERISQ,69,690022959,Libéral et salarié
DREYFUS,JEAN MICHEL,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-11-28,GYNERISQ,69,690805361,Libéral et salarié
DRICOT,Jean-françois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,88,880780135,Libéral
DRIGNEI,Marinel,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,80,800000143,Libéral et salarié
DRIGNEI,Marinel,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,80,800016305,Libéral et salarié
DRIGUEZ,Emmanuel,Gastro-entérologie (activité interventionnelle),2018-12-27,CEFA-HGE,17,160000253,Salarié
DRIGUEZ,Emmanuel,Gastro-entérologie (activité interventionnelle),2018-12-27,CEFA-HGE,17,160000303,Salarié
DRIGUEZ,Emmanuel,Gastro-entérologie (activité interventionnelle),2018-12-27,CEFA-HGE,17,170000103,Salarié
DROMER,Christiian,Chirurgie thoracique et cardio-vasculaire,2021-05-06,SFCTCV,33,330780479,Libéral
DRON,Bernard,Chirurgie viscérale et digestive,2021-11-25,FCVD,02,020000162,Libéral et salarié
DRONNE,WILLIAM,Gastro-entérologie (activité interventionnelle),2022-02-03,CEFA-HGE,69,690793468,Libéral
DROUET,Nicolas,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-10-21,CFAR,38,380780288,Libéral
DROUIN,Dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-05-27,GYNERISQ,93,930300553,Libéral
DROUIN,SARAH,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
DROZ-LEGARDEUR,JULIETTE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-11-20,GYNERISQ,31,310780283,Libéral
DU BOURGUET,Laetitia,Chirurgie vasculaire,2021-10-21,VASCURISQ,33,330780115,Libéral
DU LAC,PIERRE,Radiologie et Imagerie médical,2021-04-01,ODPC-RIM,13,130785355,Libéral
DU PLESSIS DE GRENEDAN,Raoul,Chirurgie viscérale et digestive,2021-09-23,FCVD,49,490531928,Libéral
DU ROY DE CHAUMARAY,Thierry,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,13,130785652,Libéral
DU ROY DE CHAUMARAY,Thierry,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,13,130785678,Libéral
DUBAR,Arnaud,Chirurgie thoracique et cardio-vasculaire,2022-02-03,SFCTCV,34,340015502,Libéral
DUBAU,Benoit,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-06-23,CFAR,14,140017237,Libéral
DUBAYLE,Guillaume,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-02-18,GYNERISQ,31,310780382,Libéral
DUBECQ-PRINCETEAU,François,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,33,330780479,Libéral
DUBECQ-PRINCETEAU,François,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,33,330780529,Libéral
DUBOIS,Francoise,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-10-22,CFAR,30,300002508,Libéral
DUBOIS,FREDERIC,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
DUBOIS,Georges,Chirurgie viscérale et digestive,2021-10-21,FCVD,34,340780675,Libéral
DUBOIS,Gilles,Neurochirurgie,2022-10-13,Collège de Neurochirurgie,31,310780283,Libéral
DUBOIS,Hugues henri,Chirurgie orthopédique et traumatologie,2022-02-03,ORTHORISQ,62,620101501,Libéral
DUBON LABORDE,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-11-20,GYNERISQ,33,330780115,Libéral
DUBOS-LAFANECHERE,AURELIE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-09-22,CFAR,59,590780334,Salarié
DUBOURDEAU,ANNE-LISE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-19,GYNERISQ,38,380785956,Libéral
DUBRANA,Frederic,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,29,290004324,Libéral et salarié
DUBRANA,Frederic,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,29,290018308,Libéral et salarié
DUBRANA,Frederic,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,29,290018316,Libéral et salarié
DUBREUIL,Marc,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-07-18,CFAR,33,330781402,Libéral
DUBREZ,Jean,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,69,640018206,Salarié
DUBREZ,Jean,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,69,690000880,Salarié
DUBRULLE,Roger,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-11-26,GYNERISQ,62,620000265,Libéral
DUBUC,Johann,Gastro-entérologie (activité interventionnelle),2020-12-29,CEFA-HGE,82,820000057,Libéral
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,040000911,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,040788879,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,060000544,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,060785003,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,830000154,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,830000279,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,830100517,Salarié
DUBUIS GOURDANGE,PASCALE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-06-13,CFAR,83,840000087,Salarié
DUBUISSON,Vincent,Chirurgie viscérale et digestive,2021-05-06,FCVD,33,330785171,Salarié
DUBUT,JONATHAN,Radiologie et Imagerie médical,2020-07-16,ODPC-RIM,44,440041580,Libéral
DUCALI,Lotfi,Chirurgie viscérale et digestive,2020-10-22,FCVD,39,390000222,Salarié
DUCAM,Franck,Chirurgie orthopédique et traumatologie,2020-09-24,ORTHORISQ,59,590781951,Libéral
DUCAMP,CYNTHIA,Chirurgie viscérale et digestive,2021-01-21,FCVD,86,860010321,Libéral
DUCAT,Alexandre,Chirurgie orthopédique et traumatologie,2020-12-17,ORTHORISQ,67,670016294,Libéral
DUCELLIER,FLORIAN,Chirurgie orthopédique et traumatologie,2020-09-24,ORTHORISQ,49,490000049,Libéral et salarié
DUCHAMP,CHRISTOPHE,Chirurgie viscérale et digestive,2018-09-20,FCVD,69,690022959,Libéral
DUCHAMP,CHRISTOPHE,Chirurgie viscérale et digestive,2018-09-20,FCVD,69,690780358,Libéral
DUCHARNE,Gildas,Chirurgie orthopédique et traumatologie,2021-11-25,ORTHORISQ,78,780300422,Libéral
DUCHE,Renaud,"Chirurgie plastique, reconstructrice et esthétique",2021-07-01,PLASTIRISQ,84,840013445,Libéral
DUCHEMIN,Philippe,Chirurgie orthopédique et traumatologie,2019-12-18,ORTHORISQ,30,300780137,Libéral
DUCHENE,Daniel,Chirurgie viscérale et digestive,2021-05-27,FCVD,84,840000285,Libéral
