Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
OROUDJI,Mohammad,Chirurgie thoracique et cardio-vasculaire,2018-02-21,SFCTCV,91,910300219,Libéral
ORSINI,BASTIEN,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,13,130001647,Libéral et salarié
ORSINI,BASTIEN,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,13,130782147,Libéral et salarié
ORSINI,BASTIEN,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,13,130784051,Libéral et salarié
ORSINI,BASTIEN,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,13,130784713,Libéral et salarié
ORSINI,BASTIEN,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,13,130785678,Libéral et salarié
PAGÈS,Olivier,Chirurgie thoracique et cardio-vasculaire,2021-12-29,SFCTCV,31,310781000,Libéral
PARIETTI,Eric,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,13,130000409,Salarié
PARIETTI,Eric,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,13,420785354,Salarié
PÂRIS,Edouard,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,57,440000404,Salarié
PÂRIS,Edouard,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,57,440024982,Salarié
PÂRIS,Edouard,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,57,570026252,Salarié
PATOIR,ARNAUD,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,42,420011405,Libéral
PAUMIER,Antoine,Chirurgie thoracique et cardio-vasculaire,2022-03-31,SFCTCV,29,290000215,Libéral
PERET,MATTHIEU,Chirurgie thoracique et cardio-vasculaire,2021-07-01,SFCTCV,66,660000407,Libéral
PERRIER,STEPHANIE,Chirurgie thoracique et cardio-vasculaire,2022-03-31,SFCTCV,67,670799576,Salarié
PERROTIN,Cedric,Chirurgie thoracique et cardio-vasculaire,2021-12-16,SFCTCV,6,60780715,Libéral
PERROTTI,ANDREA,Chirurgie thoracique et cardio-vasculaire,2021-09-23,SFCTCV,25,250006954,Libéral et salarié
PETKOVA,Boriana,Chirurgie thoracique et cardio-vasculaire,2020-11-26,SFCTCV,83,830000345,Libéral et salarié
PFEUTY,Karel,Chirurgie thoracique et cardio-vasculaire,2018-06-13,SFCTCV,22,220000012,Libéral et salarié
PIERARD,THIBAULT,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,64,640018206,Libéral
PIERARD,THIBAULT,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,64,950000364,Libéral
PINAUD,Frédéric,Chirurgie thoracique et cardio-vasculaire,2018-12-27,SFCTCV,49,490000049,Libéral et salarié
PIRVU,Augustin,Chirurgie thoracique et cardio-vasculaire,2019-09-25,SFCTCV,38,380006429,Libéral et salarié
PISCITELLI,Mariantonietta,Chirurgie thoracique et cardio-vasculaire,2020-12-17,SFCTCV,94,940100027,Salarié
PORTOCARRERO,Erick,Chirurgie thoracique et cardio-vasculaire,2019-12-26,SFCTCV,57,570026682,Salarié
POZZI,Matteo,Chirurgie thoracique et cardio-vasculaire,2022-09-22,SFCTCV,69,690784186,Salarié
RADU,Costin,Chirurgie thoracique et cardio-vasculaire,2022-07-21,SFCTCV,94,940100027,Libéral et salarié
RAHMATI,Mohammad,Chirurgie thoracique et cardio-vasculaire,2018-01-24,SFCTCV,57,570000570,Salarié
RAHMATI,Mohammad,Chirurgie thoracique et cardio-vasculaire,2018-01-24,SFCTCV,57,570026682,Salarié
RAMI,TURAIA,Chirurgie thoracique et cardio-vasculaire,2022-04-28,SFCTCV,59,590780284,Salarié
RICHARD DE LATOUR,Bertrand,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,35,350000741,Libéral et salarié
RINIERI,Philippe,Chirurgie thoracique et cardio-vasculaire,2020-07-16,SFCTCV,76,760000158,Libéral
RINIERI,Philippe,Chirurgie thoracique et cardio-vasculaire,2020-07-16,SFCTCV,76,760780510,Libéral
RIVERA,CAROLINE,Chirurgie thoracique et cardio-vasculaire,2021-12-16,SFCTCV,64,640000162,Salarié
RODRIGUEZ,Arnaud,Chirurgie thoracique et cardio-vasculaire,2019-12-26,SFCTCV,33,330783648,Salarié
RODRIGUEZ,Arnaud,Chirurgie thoracique et cardio-vasculaire,2019-12-26,SFCTCV,33,380786442,Salarié
ROUBERTIE,Francois,Chirurgie thoracique et cardio-vasculaire,2019-02-27,SFCTCV,33,330783648,Libéral et salarié
ROUVIERE,Philippe,Chirurgie thoracique et cardio-vasculaire,2020-02-26,SFCTCV,34,340796663,Salarié
ROUX,Jean-françois,Chirurgie thoracique et cardio-vasculaire,2022-10-13,SFCTCV,38,380785956,Libéral
ROUZE,SIMON,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,35,350005179,Libéral et salarié
RUBIN,Sylvain,Chirurgie thoracique et cardio-vasculaire,2018-07-18,SFCTCV,51,510002447,Libéral et salarié
RUGGIERI,VITO-GIOVANNI,Chirurgie thoracique et cardio-vasculaire,2022-10-13,SFCTCV,51,510002447,Libéral et salarié
SAAB,Michel,Chirurgie thoracique et cardio-vasculaire,2021-04-01,SFCTCV,76,760780510,Libéral
SAAD,Nabil,Chirurgie thoracique et cardio-vasculaire,2021-12-29,SFCTCV,57,570000646,Libéral
SAADE,Yves,Chirurgie thoracique et cardio-vasculaire,2019-09-25,SFCTCV,51,510002447,Libéral et salarié
SADEGHI-LOOYEH,Babak,Chirurgie thoracique et cardio-vasculaire,2018-04-18,SFCTCV,56,560002511,Libéral
SALLEY,Nicolas,Chirurgie thoracique et cardio-vasculaire,2020-10-22,SFCTCV,29,290000280,Libéral
SANTELMO,Nicola,Chirurgie thoracique et cardio-vasculaire,2018-06-13,SFCTCV,67,670018068,Libéral
SANTELMO,Nicola,Chirurgie thoracique et cardio-vasculaire,2018-06-13,SFCTCV,67,670783133,Libéral
SASSARD,Thomas,Chirurgie thoracique et cardio-vasculaire,2020-11-26,SFCTCV,69,690793468,Libéral
SCHOELL,Thibaut,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,93,930300645,Libéral
SCHOELL,Thibaut,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,93,970202990,Libéral
SEGUIN-GIVELET,Agathe,Chirurgie thoracique et cardio-vasculaire,2022-07-21,SFCTCV,75,750150104,Salarié
SEKKAL,Seifeddine,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,87,870000015,Libéral et salarié
SEKKAL,Seifeddine,Chirurgie thoracique et cardio-vasculaire,2018-12-19,SFCTCV,87,870000411,Libéral et salarié
SEVRAY,Benoit,Chirurgie thoracique et cardio-vasculaire,2021-11-25,SFCTCV,56,560000127,Libéral et salarié
SEVRAY,Benoit,Chirurgie thoracique et cardio-vasculaire,2021-11-25,SFCTCV,56,560008799,Libéral et salarié
SINGIER,Gaëtan,Chirurgie thoracique et cardio-vasculaire,2020-07-16,SFCTCV,69,690023411,Libéral
TARDY MEDOUS,MARIE,Chirurgie thoracique et cardio-vasculaire,2020-12-29,SFCTCV,73,730000015,Salarié
THOMAS,Pascal,Chirurgie thoracique et cardio-vasculaire,2021-12-16,SFCTCV,13,130780521,Salarié
THUMEREL,Matthieu,Chirurgie thoracique et cardio-vasculaire,2021-01-21,SFCTCV,33,330783648,Libéral et salarié
TROUSSE,DELPHINE,Chirurgie thoracique et cardio-vasculaire,2021-12-16,SFCTCV,13,130780521,Salarié
VAILLANT,Alain,Chirurgie thoracique et cardio-vasculaire,2017-11-15,SFCTCV,13,130784051,Libéral
VAISLIC,Claude,Chirurgie thoracique et cardio-vasculaire,2021-09-23,SFCTCV,78,780300406,Libéral
VALVERDE,Jeanpierre,Chirurgie thoracique et cardio-vasculaire,2017-12-13,SFCTCV,974,970400024,Salarié
VERHOYE,Jean philippe,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,35,350000741,Libéral et salarié
VERHOYE,Jean philippe,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,35,350007431,Libéral et salarié
VERNHET,Jean-charles,Chirurgie thoracique et cardio-vasculaire,2022-02-03,SFCTCV,33,330780446,Libéral
VICAT,Jacques,Chirurgie thoracique et cardio-vasculaire,2022-09-22,SFCTCV,13,130784051,Libéral
VIGNERON,Marc,Chirurgie thoracique et cardio-vasculaire,2022-02-03,SFCTCV,69,690780648,Libéral
VINCENTELLI,André,Chirurgie thoracique et cardio-vasculaire,2020-04-01,SFCTCV,59,59078019X,Libéral et salarié
VISTARINI,Nicola,Chirurgie thoracique et cardio-vasculaire,2020-07-16,SFCTCV,92,920300753,Libéral
VLAS,ANA-CLAUDIA,Chirurgie thoracique et cardio-vasculaire,2020-12-17,SFCTCV,45,450002613,Salarié
WALDMANN,Thierry,Chirurgie thoracique et cardio-vasculaire,2020-10-22,SFCTCV,92,920300753,Libéral
WITTE PFISTER,Alejandro,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,80,800006124,Salarié
