Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut 
CHERICI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,34,340780683,Libéral
CHEVALIER,ANNE-SOPHIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,92,750300410,Libéral et salarié
CHEVALIER,ANNE-SOPHIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,92,920300712,Libéral et salarié
CHEVALLIER,Julie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-07-17,GYNERISQ,35,350000121,Libéral
CHEVALLIER,Julie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-07-17,GYNERISQ,35,350007084,Libéral
CHIBOUB,Abdelilah,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,95,950807982,Libéral
CHICHE,Frederic,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,,920300787,Libéral
CHICHE,Frederic,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,,930300553,Libéral
CHINCHOLE,Jean-marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,13,130783327,Libéral
CHINCHOLE,Jean-marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,13,130785652,Libéral
CHKIRI,Abdelhakim,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,89,890000169,Libéral
CHOMIER,Martine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,69,690780358,Libéral
CHOPIN,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-06-13,GYNERISQ,11,110791753,Libéral
CHOSEROT,MARION,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-07-18,GYNERISQ,88,880780135,Libéral
CHOURAQUI,Albert,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,,750300840,Libéral et salarié
CHRIQUI,CORINNE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,13,130008253,Libéral
CIUTA TARNOVANU,Ema catalina,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,51,510000243,Libéral
COCHET,TIFFANY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-02-27,GYNERISQ,31,310000492,Libéral
COHEN,Didier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,68,680000627,Libéral et salarié
COHEN,Mélanie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,30,300002508,Libéral
COHEN,Mélanie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,30,840000285,Libéral
COHEN MOULY,Sandra,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300915,Libéral et salarié
COHEN-FAURE,Patricia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-04-28,GYNERISQ,34,340780675,Libéral
COHEN-SCALI,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750300667,Libéral
COHEN-SCALI,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750300840,Libéral
COHEN-SCALI,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,920000981,Libéral
COLLIN,Arnaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-01-22,GYNERISQ,64,640780946,Libéral
COLTESCU,Florin,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,68,680000320,Libéral
COLTESCU,Florin,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,68,680020070,Libéral
COMMEGEILLE,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,94,930300637,Libéral
COMMEGEILLE,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,94,940006679,Libéral
COMMEGEILLE,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,94,940300031,Libéral
COMMUNAL,Pierre-henri,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,69,690780663,Libéral et salarié
CONSTANTOPOULOS,Panayotis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,33,330780479,Libéral
CONTENT,Pierre etienne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,33,330796277,Libéral
CORBINEAU,Gwénaelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,17,170780613,Libéral
CORBINEAU,Gwénaelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,17,170780662,Libéral
CORDONNIER,Carine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,59,590780268,Libéral
CORNEANU,Lavinia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,6,60780756,Libéral
CORNEANU,Lavinia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,6,180004145,Libéral
CORNET,Arnault,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,42,420780553,Libéral
CORTEY,Catherine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,69,690782842,Libéral
COSNEFROY,Marie-claude,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,77,770000149,Salarié
COSTA AYME,ANNE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,974,970462024,Libéral
COSTE,Jean-dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,69,690041124,Libéral
COSTE,Jean-dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,69,690782834,Libéral
COTTE,Benjamin,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,69,690780358,Libéral
COULANGE BENEVISE,Laurène,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,69,690807367,Libéral
COULÉE,Alain,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,72,720000231,Libéral
COURDIER,SEBASTIEN,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,67,670780212,Libéral
COURDIER,SEBASTIEN,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,67,670798636,Libéral
COURTAIS,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,84,840000285,Libéral
COUSIN,Christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,35,3500000XX,Libéral
COUSTEL,MARIE-ANNE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,33,330782582,Libéral
COUTEAU,CECILE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,13,130001910,Libéral
COUTTY,Nadège,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,69,690031513,Libéral
COUTTY,Nadège,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,69,690793468,Libéral
CRESPIN,Jerome,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,13,130783327,Libéral
CRETEUR,Pierre-yves,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,2,20010047,Libéral
CREUX,HELENE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,34,340022979,Libéral
CREYSSEL,Denis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,69,690782842,Libéral
CRISTEA,NICOLAE-HORATIU,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,68,680000320,Libéral
CRISTINELLI,Stephane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,88,880780135,Libéral
CUENIN,Christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,13,130786361,Libéral
CUENIN,Christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,13,130786445,Libéral
D ANGELO,Angelo,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,91,910803543,Libéral
D'HALLUIN,François,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,35,3500000XX,Libéral
D'HOLLANDER,JUSTINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-06-23,GYNERISQ,59,590813382,Libéral
DAHAN,Michael,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,75,750300840,Libéral
DAHER,Ziad,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-04-24,GYNERISQ,65,170780613,Libéral
DALLAH,Fadi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,58,580780039,Libéral et salarié
DALLAH,Fadi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,58,580780195,Libéral et salarié
DALMON,Cecile,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,92,920300043,Libéral
DAMEY,Carole,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,63,630791382,Libéral et salarié
DANAN,Sydney,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,54,540013224,Libéral
DAOUD,Mamia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,92,750300360,Libéral
DAOUD,Mamia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,92,940000912,Libéral
DARAÏ,Emile,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,75,750100273,Libéral et salarié
DARLES,Carole,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,64,640780946,Libéral
DARMON,Jean claude,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,84,840000285,Libéral
DAUVERGNE,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,94,930100045,Libéral et salarié
DAUVERGNE,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,94,940300270,Libéral et salarié
DAVID,Eric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-04-24,GYNERISQ,67,670780188,Libéral
DAVID,Eric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-04-24,GYNERISQ,67,670799667,Libéral
DAZEL SALONNE,CLAIRE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,72,720000231,Libéral
DAZEL SALONNE,CLAIRE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,72,720000637,Libéral
DE BOUARD,Véronique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,34,340780675,Libéral
DE GAYFFIER,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-15,GYNERISQ,75,310780101,Libéral
DE GAYFFIER,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-15,GYNERISQ,75,750300881,Libéral
DE GAYFFIER,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-15,GYNERISQ,75,920300753,Libéral
DE GROOTE,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,80,800009920,Libéral
DE LAPASSE,Constance,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,31,310780283,Libéral
DE MATTIA,Bernard,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,41,410004998,Libéral
DE MEEUS,Jean-baptiste,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,3,30000061,Salarié
DE MOREL,PHILIPPE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Libéral et salarié
DE PARZIA,Paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,34,340000306,Libéral
DE PARZIA,Paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,34,340780683,Libéral
DE PITRAY,ARIANE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,56,560008799,Libéral
DE PONCHEVILLE,Loïc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,17,170000319,Libéral
DE PONCHEVILLE,Loïc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,17,170780613,Libéral
DE PONCHEVILLE,Loïc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,17,170780662,Libéral
DE QUILLACQ,Albane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-02-26,GYNERISQ,75,750300667,Libéral
DE ROCHAMBEAU,Bertrand,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,77,770300010,Libéral
DE TAYRAC,Renaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-16,GYNERISQ,30,300000015,Libéral et salarié
DE TROYER,Jeremie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,84,840000285,Libéral
DEAC,DANIELA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,91,780300323,Libéral
DEAC,DANIELA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,91,910300177,Libéral
DEBACHE,CLAUDE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,75,750000903,Libéral
DEBACHE,CLAUDE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,75,750300840,Libéral
DECHAUD,Herve,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,34,340015502,Libéral
DECHAUD,Herve,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,34,340780683,Libéral
DECHELOTTE,Daniel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,21,210011847,Libéral
DECHELOTTE,Daniel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,21,210780169,Libéral
DEDECKER,Frédéric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-10-23,GYNERISQ,59,590816310,Libéral
DEFAUD-HENON,FLORENCE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,974,970421038,Libéral et salarié
DEFFARGES,Jean-valère,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,63,630781839,Libéral
DEFFIEUX,Xavier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,92,920100021,Libéral et salarié
DEIS,Stephanie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-06-23,GYNERISQ,75,750300915,Libéral
DEIS,Stephanie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-06-23,GYNERISQ,75,750300931,Libéral
DEJOIE,Christian,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-01-22,GYNERISQ,86,860780568,Salarié
DEKHILI,Martial,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,33,330780263,Libéral
DELABY-AUDANT,Beatrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-07-21,GYNERISQ,60,600100754,Libéral
DELATTRE,GAELLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,69,690041124,Libéral
DELAUTRE,Vincent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,14,140016759,Libéral
DELBERT,Florence,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,47,470000027,Libéral et salarié
DELBERT,Florence,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,47,470016171,Libéral et salarié
DELCHAMBRE,MARIE-PASCALE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,9,90781816,Salarié
DELEFORTRIE,Jérôme,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,44,440033819,Libéral
DELELIS,ANNE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,64,640018206,Libéral
DELEST,Alain,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,33,330007832,Libéral
DELIENCOURT,CAROLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-10-22,GYNERISQ,87,870001153,Libéral
DELIGNETTE,Marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,21,210780110,Libéral
DELINIERE,François,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,63,630781839,Libéral
DELMAS,Magali,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-01-30,GYNERISQ,66,660780669,Libéral
DELORME,Virginie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,38,380786442,Libéral
DEMEAUX,Jean-luc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,92,920170016,Libéral et salarié
DEMEAUX,Jean-luc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,92,920300043,Libéral et salarié
DENIS,MARYLINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,14,140016759,Libéral
DEON,GREGORY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,14,140016759,Libéral
DEPLAGNE,CAMILLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,33,330000340,Salarié
DEPONT-HAZELZET,Bérénice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,76,760780627,Libéral
DERNIAUX,EMILIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,51,510000185,Libéral
DERRIEN-JULOU,VERONIQUE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Salarié
DESBOIS SUARD,Catherine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,86,860780063,Libéral et salarié
DESBOIS SUARD,Catherine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,86,860780311,Libéral et salarié
DESBRIERE,Raoul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-27,GYNERISQ,13,130785652,Libéral
DESCAMPS,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,59,590780268,Libéral
DESCARGUES,Gérôme,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,47,470000431,Salarié
DESCARGUES,Gérôme,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,47,470016171,Salarié
DESCHEEMAEKER,Vincent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-03-31,GYNERISQ,84,840000087,Libéral et salarié
DESHORGUE,Anne-hristine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,59,590000162,Libéral
DESHORGUE,Anne-hristine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,59,590780268,Libéral
DESHORGUE,Anne-hristine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,59,590782553,Libéral
DESLANDES,Vincent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-19,GYNERISQ,29,290000025,Libéral
DESMONS,Francois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-04-01,GYNERISQ,38,380786442,Libéral
DESSARD,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,35,3500000XX,Libéral
DESSEIGNET,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,34,340022979,Libéral et salarié
DESSEIGNET,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,34,970462073,Libéral et salarié
DEUTSCH,Vincent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,34,340780675,Libéral et salarié
DEUTSCH,Vincent,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,34,340796663,Libéral et salarié
DEVILLIERS,Jean-luc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,45,450000229,Libéral
DEVINS,Claude olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-10-13,GYNERISQ,35,3500000XX,Libéral
DEVOLDERE,Kurd,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,59,590006870,Libéral
DEVRED,MARIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,974,970421038,Libéral et salarié
